date,datetime,cash_type,card,money,coffee_name
2/24/2025,58:41.3,card,ANON-0000-0000-1191,35.76,Latte
2/24/2025,00:01.3,card,ANON-0000-0000-1191,35.76,Cocoa
2/24/2025,40:01.8,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/24/2025,00:06.3,card,ANON-0000-0000-1246,35.76,Cocoa
2/24/2025,10:24.0,card,ANON-0000-0000-1184,35.76,Cappuccino
2/24/2025,28:52.1,card,ANON-0000-0000-1177,35.76,Latte
2/24/2025,59:38.5,card,ANON-0000-0000-1170,25.96,Americano
2/24/2025,00:44.9,card,ANON-0000-0000-1170,25.96,Americano
2/24/2025,37:38.9,card,ANON-0000-0000-1222,30.86,Americano with Milk
2/24/2025,07:01.7,card,ANON-0000-0000-1162,30.86,Americano with Milk
2/24/2025,21:57.2,card,ANON-0000-0000-1191,35.76,Latte
2/24/2025,04:34.4,card,ANON-0000-0000-0878,30.86,Americano with Milk
2/24/2025,24:10.8,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2/24/2025,24:54.4,card,ANON-0000-0000-1247,35.76,Latte
2/24/2025,26:14.8,card,ANON-0000-0000-1179,35.76,Cocoa
2/24/2025,14:51.3,card,ANON-0000-0000-1156,35.76,Cocoa
2/25/2025,00:39.3,card,ANON-0000-0000-1153,30.86,Americano with Milk
2/25/2025,49:21.1,card,ANON-0000-0000-1152,25.96,Americano
2/25/2025,50:14.3,card,ANON-0000-0000-1152,30.86,Americano with Milk
2/25/2025,02:44.9,card,ANON-0000-0000-1237,21.06,Espresso
2/25/2025,03:33.8,card,ANON-0000-0000-1170,25.96,Americano
2/25/2025,04:26.9,card,ANON-0000-0000-1152,25.96,Americano
2/25/2025,20:41.5,card,ANON-0000-0000-1184,35.76,Cappuccino
2/25/2025,14:18.5,card,ANON-0000-0000-1161,35.76,Cappuccino
2/25/2025,49:37.4,card,ANON-0000-0000-0019,25.96,Americano
2/25/2025,50:35.8,card,ANON-0000-0000-0019,25.96,Americano
2/25/2025,19:09.1,card,ANON-0000-0000-1234,35.76,Cocoa
2/25/2025,32:40.4,card,ANON-0000-0000-1152,35.76,Cappuccino
2/26/2025,57:37.2,card,ANON-0000-0000-1170,25.96,Americano
2/26/2025,11:27.1,card,ANON-0000-0000-1248,30.86,Americano with Milk
2/26/2025,12:25.5,card,ANON-0000-0000-1248,30.86,Americano with Milk
2/26/2025,16:57.1,card,ANON-0000-0000-1155,35.76,Hot Chocolate
2/26/2025,13:26.9,card,ANON-0000-0000-1168,35.76,Cocoa
2/26/2025,31:23.6,card,ANON-0000-0000-1191,35.76,Latte
2/26/2025,01:58.6,card,ANON-0000-0000-1110,25.96,Americano
2/26/2025,14:48.0,card,ANON-0000-0000-1249,25.96,Americano
2/26/2025,17:24.5,card,ANON-0000-0000-1247,25.96,Cortado
2/26/2025,20:02.8,card,ANON-0000-0000-1250,35.76,Hot Chocolate
2/26/2025,20:48.8,card,ANON-0000-0000-1250,25.96,Americano
2/26/2025,28:45.3,card,ANON-0000-0000-1190,25.96,Americano
2/26/2025,20:46.8,card,ANON-0000-0000-1164,35.76,Latte
2/26/2025,55:13.6,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2/26/2025,55:59.6,card,ANON-0000-0000-1191,35.76,Latte
2/26/2025,22:44.6,card,ANON-0000-0000-1166,30.86,Americano with Milk
2/26/2025,11:24.1,card,ANON-0000-0000-1163,35.76,Latte
2/26/2025,13:50.4,card,ANON-0000-0000-1163,35.76,Cappuccino
2/27/2025,19:00.3,card,ANON-0000-0000-1163,35.76,Cappuccino
2/27/2025,21:00.6,card,ANON-0000-0000-1161,35.76,Cappuccino
2/27/2025,52:29.2,card,ANON-0000-0000-1237,21.06,Espresso
2/27/2025,08:16.9,card,ANON-0000-0000-1168,35.76,Cocoa
2/27/2025,48:15.9,card,ANON-0000-0000-1251,35.76,Cocoa
2/27/2025,29:48.4,card,ANON-0000-0000-1252,30.86,Americano with Milk
2/27/2025,23:16.5,card,ANON-0000-0000-1163,25.96,Americano
2/27/2025,43:19.3,card,ANON-0000-0000-1253,35.76,Latte
2/27/2025,47:50.7,card,ANON-0000-0000-1170,25.96,Americano
2/27/2025,28:28.1,card,ANON-0000-0000-1170,25.96,Americano
2/27/2025,12:56.0,card,ANON-0000-0000-1190,25.96,Americano
2/27/2025,23:10.0,card,ANON-0000-0000-1170,25.96,Americano
2/27/2025,53:13.1,card,ANON-0000-0000-1254,35.76,Latte
2/27/2025,17:29.0,card,ANON-0000-0000-1208,35.76,Latte
2/27/2025,38:40.9,card,ANON-0000-0000-1184,35.76,Cappuccino
2/27/2025,40:01.8,card,ANON-0000-0000-1179,35.76,Cocoa
2/27/2025,40:52.0,card,ANON-0000-0000-1179,35.76,Cocoa
2/27/2025,14:15.6,card,ANON-0000-0000-1215,35.76,Latte
2/27/2025,02:07.2,card,ANON-0000-0000-0046,35.76,Cappuccino
2/28/2025,52:45.6,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/28/2025,55:00.0,card,ANON-0000-0000-1163,30.86,Americano with Milk
2/28/2025,18:36.9,card,ANON-0000-0000-1161,35.76,Cappuccino
2/28/2025,09:57.8,card,ANON-0000-0000-1255,21.06,Espresso
2/28/2025,02:38.1,card,ANON-0000-0000-1162,30.86,Americano with Milk
2/28/2025,44:28.1,card,ANON-0000-0000-1110,25.96,Americano
2/28/2025,45:22.0,card,ANON-0000-0000-1110,25.96,Americano
2/28/2025,47:52.3,card,ANON-0000-0000-1163,25.96,Americano
2/28/2025,52:02.2,card,ANON-0000-0000-1191,35.76,Latte
2/28/2025,19:18.7,card,ANON-0000-0000-1110,25.96,Americano
2/28/2025,22:27.4,card,ANON-0000-0000-1156,35.76,Cocoa
2/28/2025,30:06.7,card,ANON-0000-0000-1170,25.96,Americano
2/28/2025,21:00.9,card,ANON-0000-0000-1191,35.76,Latte
2/28/2025,31:04.3,card,ANON-0000-0000-1256,30.86,Americano with Milk
2/28/2025,32:16.6,card,ANON-0000-0000-1170,25.96,Americano
2/28/2025,33:49.1,card,ANON-0000-0000-1190,25.96,Americano
2/28/2025,53:49.5,card,ANON-0000-0000-1257,35.76,Latte
3/1/2025,31:45.7,card,ANON-0000-0000-1184,35.76,Cappuccino
3/1/2025,24:04.5,card,ANON-0000-0000-1190,25.96,Americano
3/1/2025,27:58.4,card,ANON-0000-0000-1198,25.96,Americano
3/1/2025,43:23.8,card,ANON-0000-0000-1254,35.76,Latte
3/1/2025,02:31.5,card,ANON-0000-0000-1152,25.96,Americano
3/1/2025,08:20.2,card,ANON-0000-0000-1157,30.86,Americano with Milk
3/1/2025,42:13.0,card,ANON-0000-0000-1184,35.76,Cappuccino
3/1/2025,08:33.5,card,ANON-0000-0000-1258,25.96,Americano
3/2/2025,58:15.3,card,ANON-0000-0000-1163,35.76,Cocoa
3/2/2025,17:36.4,card,ANON-0000-0000-1189,35.76,Latte
3/2/2025,36:19.5,card,ANON-0000-0000-1217,30.86,Americano with Milk
3/2/2025,22:17.5,card,ANON-0000-0000-1152,30.86,Americano with Milk
3/2/2025,23:15.7,card,ANON-0000-0000-1152,25.96,Americano
3/2/2025,24:45.2,card,ANON-0000-0000-1190,25.96,Americano
3/3/2025,24:01.9,card,ANON-0000-0000-1161,35.76,Cappuccino
3/3/2025,46:52.0,card,ANON-0000-0000-1244,35.76,Cocoa
3/3/2025,48:39.3,card,ANON-0000-0000-1244,35.76,Latte
3/3/2025,21:24.6,card,ANON-0000-0000-1227,35.76,Hot Chocolate
3/3/2025,24:46.7,card,ANON-0000-0000-1259,35.76,Hot Chocolate
3/3/2025,58:08.1,card,ANON-0000-0000-1184,35.76,Cappuccino
3/3/2025,11:01.2,card,ANON-0000-0000-1191,35.76,Latte
3/3/2025,47:58.8,card,ANON-0000-0000-1167,25.96,Americano
3/3/2025,14:50.5,card,ANON-0000-0000-1196,35.76,Cocoa
3/3/2025,16:35.2,card,ANON-0000-0000-1191,35.76,Latte
3/3/2025,18:27.1,card,ANON-0000-0000-1164,35.76,Latte
3/3/2025,40:29.3,card,ANON-0000-0000-1158,35.76,Cappuccino
3/3/2025,42:22.6,card,ANON-0000-0000-1158,35.76,Cappuccino
3/3/2025,52:11.6,card,ANON-0000-0000-1170,25.96,Americano
3/3/2025,28:42.8,card,ANON-0000-0000-1256,30.86,Americano with Milk
3/3/2025,31:22.4,card,ANON-0000-0000-1198,25.96,Americano
3/3/2025,32:18.4,card,ANON-0000-0000-1198,35.76,Hot Chocolate
3/3/2025,32:58.8,card,ANON-0000-0000-1198,25.96,Americano
3/3/2025,57:32.7,card,ANON-0000-0000-1179,35.76,Hot Chocolate
3/3/2025,58:27.3,card,ANON-0000-0000-1178,35.76,Hot Chocolate
3/3/2025,03:05.0,card,ANON-0000-0000-1162,30.86,Americano with Milk
3/3/2025,46:52.6,card,ANON-0000-0000-1257,35.76,Latte
3/4/2025,19:21.9,card,ANON-0000-0000-1161,35.76,Cappuccino
3/4/2025,31:55.4,card,ANON-0000-0000-1163,25.96,Americano
3/4/2025,51:45.3,card,ANON-0000-0000-1187,30.86,Americano with Milk
3/4/2025,09:31.9,card,ANON-0000-0000-1163,25.96,Americano
3/4/2025,10:22.2,card,ANON-0000-0000-1163,25.96,Americano
3/4/2025,58:37.2,card,ANON-0000-0000-1260,25.96,Americano
3/4/2025,04:02.0,card,ANON-0000-0000-1222,30.86,Americano with Milk
3/4/2025,05:07.0,card,ANON-0000-0000-1176,25.96,Americano
3/4/2025,46:41.1,card,ANON-0000-0000-1167,25.96,Americano
3/4/2025,47:24.5,card,ANON-0000-0000-1167,25.96,Americano
3/4/2025,51:34.8,card,ANON-0000-0000-1110,25.96,Americano
3/4/2025,25:59.2,card,ANON-0000-0000-1189,35.76,Cocoa
3/4/2025,48:58.4,card,ANON-0000-0000-1167,25.96,Americano
3/4/2025,43:21.9,card,ANON-0000-0000-1234,35.76,Cocoa
3/4/2025,10:09.5,card,ANON-0000-0000-1174,35.76,Latte
3/4/2025,09:00.6,card,ANON-0000-0000-1246,35.76,Latte
3/5/2025,39:51.6,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/5/2025,38:24.3,card,ANON-0000-0000-1167,25.96,Americano
3/5/2025,01:14.3,card,ANON-0000-0000-1198,25.96,Americano
3/5/2025,02:04.3,card,ANON-0000-0000-1198,25.96,Americano
3/5/2025,10:50.5,card,ANON-0000-0000-1261,35.76,Cappuccino
3/5/2025,40:34.8,card,ANON-0000-0000-1248,30.86,Americano with Milk
3/5/2025,08:31.6,card,ANON-0000-0000-1184,35.76,Cappuccino
3/5/2025,10:54.2,card,ANON-0000-0000-1262,35.76,Cocoa
3/5/2025,38:51.2,card,ANON-0000-0000-1198,25.96,Americano
3/5/2025,41:22.4,card,ANON-0000-0000-1167,25.96,Americano
3/5/2025,12:56.3,card,ANON-0000-0000-1110,25.96,Americano
3/5/2025,07:50.6,card,ANON-0000-0000-1191,35.76,Latte
3/5/2025,21:35.8,card,ANON-0000-0000-1164,35.76,Latte
3/5/2025,25:11.4,card,ANON-0000-0000-1165,35.76,Hot Chocolate
3/5/2025,09:57.0,card,ANON-0000-0000-1222,30.86,Americano with Milk
3/5/2025,16:23.5,card,ANON-0000-0000-1263,21.06,Espresso
3/5/2025,31:40.9,card,ANON-0000-0000-1191,35.76,Latte
3/5/2025,13:27.0,card,ANON-0000-0000-1158,35.76,Cappuccino
3/5/2025,02:56.8,card,ANON-0000-0000-1264,35.76,Cocoa
3/6/2025,33:39.3,card,ANON-0000-0000-1210,35.76,Hot Chocolate
3/6/2025,35:52.9,card,ANON-0000-0000-1207,21.06,Espresso
3/6/2025,48:04.9,card,ANON-0000-0000-1207,30.86,Americano with Milk
3/6/2025,56:47.4,card,ANON-0000-0000-1163,25.96,Americano
3/6/2025,57:35.0,card,ANON-0000-0000-1163,25.96,Americano
3/6/2025,05:43.6,card,ANON-0000-0000-1198,25.96,Americano
3/6/2025,17:38.0,card,ANON-0000-0000-1265,35.76,Cappuccino
3/6/2025,51:33.1,card,ANON-0000-0000-1215,35.76,Latte
3/6/2025,06:47.3,card,ANON-0000-0000-1216,30.86,Americano with Milk
3/6/2025,49:11.2,card,ANON-0000-0000-1163,35.76,Cocoa
3/6/2025,27:11.7,card,ANON-0000-0000-1158,35.76,Cappuccino
3/6/2025,22:10.7,card,ANON-0000-0000-1153,30.86,Americano with Milk
3/7/2025,05:42.3,card,ANON-0000-0000-1161,35.76,Cappuccino
3/7/2025,45:10.9,card,ANON-0000-0000-1110,25.96,Americano
3/7/2025,46:03.8,card,ANON-0000-0000-1110,25.96,Americano
3/7/2025,02:40.8,card,ANON-0000-0000-1163,25.96,Americano
3/7/2025,09:57.9,card,ANON-0000-0000-1155,35.76,Hot Chocolate
3/7/2025,26:34.9,card,ANON-0000-0000-1266,30.86,Americano with Milk
3/7/2025,27:32.5,card,ANON-0000-0000-1266,30.86,Americano with Milk
3/7/2025,41:45.8,card,ANON-0000-0000-1262,35.76,Cocoa
3/7/2025,50:59.5,card,ANON-0000-0000-1189,35.76,Cocoa
3/7/2025,03:46.2,card,ANON-0000-0000-1157,30.86,Americano with Milk
3/7/2025,43:48.4,card,ANON-0000-0000-1210,35.76,Hot Chocolate
3/7/2025,55:31.6,card,ANON-0000-0000-1260,25.96,Americano
3/7/2025,53:30.2,card,ANON-0000-0000-1184,35.76,Cappuccino
3/7/2025,09:04.3,card,ANON-0000-0000-1191,35.76,Latte
3/7/2025,52:53.0,card,ANON-0000-0000-1164,35.76,Latte
3/7/2025,10:29.3,card,ANON-0000-0000-1191,35.76,Latte
3/7/2025,12:23.6,card,ANON-0000-0000-1165,35.76,Hot Chocolate
3/8/2025,23:44.5,card,ANON-0000-0000-1207,30.86,Americano with Milk
3/8/2025,41:52.9,card,ANON-0000-0000-1162,30.86,Americano with Milk
3/8/2025,54:13.6,card,ANON-0000-0000-1163,25.96,Americano
3/8/2025,19:45.6,card,ANON-0000-0000-1190,25.96,Americano
3/8/2025,20:32.4,card,ANON-0000-0000-1190,25.96,Americano
3/8/2025,41:19.8,card,ANON-0000-0000-1267,30.86,Americano with Milk
3/8/2025,45:05.3,card,ANON-0000-0000-1110,25.96,Americano
3/8/2025,40:06.1,card,ANON-0000-0000-1162,35.76,Cappuccino
3/9/2025,42:03.9,card,ANON-0000-0000-1268,21.06,Espresso
3/9/2025,25:53.2,card,ANON-0000-0000-1269,30.86,Americano with Milk
3/9/2025,51:56.3,card,ANON-0000-0000-1184,35.76,Cappuccino
3/9/2025,18:30.1,card,ANON-0000-0000-1163,25.96,Americano
3/9/2025,12:41.4,card,ANON-0000-0000-1153,35.76,Cappuccino
3/9/2025,39:07.1,card,ANON-0000-0000-1110,25.96,Americano
3/9/2025,52:39.3,card,ANON-0000-0000-1217,30.86,Americano with Milk
3/9/2025,53:40.4,card,ANON-0000-0000-1270,35.76,Cocoa
3/10/2025,34:43.5,card,ANON-0000-0000-1271,25.96,Americano
3/10/2025,35:40.5,card,ANON-0000-0000-1271,35.76,Latte
3/10/2025,06:27.6,card,ANON-0000-0000-1153,30.86,Americano with Milk
3/10/2025,19:28.9,card,ANON-0000-0000-1210,35.76,Hot Chocolate
3/10/2025,50:54.1,card,ANON-0000-0000-1272,35.76,Cocoa
3/10/2025,18:57.1,card,ANON-0000-0000-1273,35.76,Hot Chocolate
3/10/2025,36:14.8,card,ANON-0000-0000-1171,25.96,Americano
3/10/2025,32:09.5,card,ANON-0000-0000-1170,25.96,Americano
3/10/2025,41:57.9,card,ANON-0000-0000-1212,35.76,Hot Chocolate
3/10/2025,18:00.6,card,ANON-0000-0000-1191,35.76,Latte
3/10/2025,18:54.2,card,ANON-0000-0000-1165,35.76,Latte
3/10/2025,24:25.4,card,ANON-0000-0000-1274,35.76,Cappuccino
3/10/2025,25:32.5,card,ANON-0000-0000-1274,30.86,Americano with Milk
3/10/2025,15:54.2,card,ANON-0000-0000-1170,25.96,Americano
3/10/2025,48:30.2,card,ANON-0000-0000-1257,35.76,Latte
3/10/2025,49:22.3,card,ANON-0000-0000-1257,35.76,Latte
3/10/2025,26:42.9,card,ANON-0000-0000-1157,30.86,Americano with Milk
3/11/2025,46:25.6,card,ANON-0000-0000-1170,25.96,Americano
3/11/2025,12:27.7,card,ANON-0000-0000-1163,35.76,Cappuccino
3/11/2025,27:04.4,card,ANON-0000-0000-1275,35.76,Latte
3/11/2025,26:57.8,card,ANON-0000-0000-1170,25.96,Americano
3/11/2025,33:20.4,card,ANON-0000-0000-1170,25.96,Americano
3/11/2025,16:54.7,card,ANON-0000-0000-1171,25.96,Americano
3/11/2025,29:31.1,card,ANON-0000-0000-1276,35.76,Hot Chocolate
3/11/2025,30:16.1,card,ANON-0000-0000-1276,35.76,Cocoa
3/11/2025,49:40.7,card,ANON-0000-0000-1210,35.76,Hot Chocolate
3/11/2025,46:50.2,card,ANON-0000-0000-1184,35.76,Cappuccino
3/11/2025,56:52.1,card,ANON-0000-0000-1157,30.86,Americano with Milk
3/11/2025,07:14.4,card,ANON-0000-0000-1209,35.76,Latte
3/11/2025,08:56.3,card,ANON-0000-0000-1185,35.76,Cocoa
3/12/2025,11:39.4,card,ANON-0000-0000-1277,35.76,Cocoa
3/12/2025,47:34.3,card,ANON-0000-0000-1161,30.86,Americano with Milk
3/12/2025,50:15.4,card,ANON-0000-0000-1161,35.76,Cappuccino
3/12/2025,55:55.9,card,ANON-0000-0000-1163,25.96,Americano
3/12/2025,56:48.9,card,ANON-0000-0000-1163,25.96,Americano
3/12/2025,06:11.1,card,ANON-0000-0000-1278,25.96,Americano
3/12/2025,55:38.4,card,ANON-0000-0000-1279,35.76,Hot Chocolate
3/12/2025,01:49.3,card,ANON-0000-0000-1280,35.76,Latte
3/12/2025,56:23.6,card,ANON-0000-0000-1199,35.76,Latte
3/12/2025,27:37.2,card,ANON-0000-0000-1281,35.76,Cappuccino
3/12/2025,35:04.0,card,ANON-0000-0000-1191,35.76,Latte
3/12/2025,36:00.7,card,ANON-0000-0000-1165,35.76,Latte
3/12/2025,10:34.2,card,ANON-0000-0000-1170,25.96,Americano
3/12/2025,17:17.8,card,ANON-0000-0000-1264,35.76,Cocoa
3/12/2025,24:40.5,card,ANON-0000-0000-1282,25.96,Americano
3/12/2025,38:56.6,card,ANON-0000-0000-1158,35.76,Cappuccino
3/12/2025,42:13.7,card,ANON-0000-0000-1170,25.96,Americano
3/13/2025,01:36.4,card,ANON-0000-0000-1161,35.76,Cappuccino
3/13/2025,23:17.5,card,ANON-0000-0000-1153,30.86,Americano with Milk
3/13/2025,04:47.3,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/13/2025,20:09.5,card,ANON-0000-0000-1168,35.76,Latte
3/13/2025,22:04.6,card,ANON-0000-0000-1207,21.06,Espresso
3/13/2025,38:19.6,card,ANON-0000-0000-1283,25.96,Americano
3/13/2025,39:14.6,card,ANON-0000-0000-1284,30.86,Americano with Milk
3/13/2025,18:02.3,card,ANON-0000-0000-1167,25.96,Americano
3/13/2025,13:37.4,card,ANON-0000-0000-1191,35.76,Latte
3/13/2025,53:50.0,card,ANON-0000-0000-1285,30.86,Americano with Milk
3/13/2025,55:31.6,card,ANON-0000-0000-1194,25.96,Americano
3/13/2025,47:43.6,card,ANON-0000-0000-1158,35.76,Cappuccino
3/14/2025,55:06.0,card,ANON-0000-0000-1170,25.96,Americano
3/14/2025,13:40.2,card,ANON-0000-0000-1286,30.86,Americano with Milk
3/14/2025,59:26.8,card,ANON-0000-0000-1271,25.96,Americano
3/14/2025,00:29.9,card,ANON-0000-0000-1287,35.76,Latte
3/14/2025,26:07.9,card,ANON-0000-0000-1207,21.06,Espresso
3/14/2025,28:37.2,card,ANON-0000-0000-1170,25.96,Americano
3/14/2025,20:51.3,card,ANON-0000-0000-1110,25.96,Americano
3/14/2025,48:22.8,card,ANON-0000-0000-1288,35.76,Latte
3/14/2025,49:27.8,card,ANON-0000-0000-1288,35.76,Cappuccino
3/14/2025,35:17.3,card,ANON-0000-0000-1170,25.96,Americano
3/14/2025,36:21.8,card,ANON-0000-0000-1165,35.76,Latte
3/14/2025,54:21.0,card,ANON-0000-0000-1191,35.76,Latte
3/14/2025,55:40.8,card,ANON-0000-0000-1165,35.76,Latte
3/14/2025,27:04.0,card,ANON-0000-0000-1170,25.96,Americano
3/14/2025,31:00.2,card,ANON-0000-0000-1276,35.76,Cocoa
3/14/2025,31:55.1,card,ANON-0000-0000-1289,35.76,Cocoa
3/14/2025,32:40.2,card,ANON-0000-0000-1289,35.76,Cocoa
3/14/2025,05:24.1,card,ANON-0000-0000-1290,25.96,Americano
3/14/2025,22:14.7,card,ANON-0000-0000-1167,25.96,Americano
3/14/2025,27:15.3,card,ANON-0000-0000-1191,35.76,Latte
3/14/2025,28:38.3,card,ANON-0000-0000-1165,35.76,Latte
3/14/2025,20:22.0,card,ANON-0000-0000-1291,25.96,Americano
3/14/2025,40:43.6,card,ANON-0000-0000-1214,25.96,Americano
3/15/2025,53:22.3,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/15/2025,03:22.5,card,ANON-0000-0000-1158,35.76,Cappuccino
3/15/2025,55:42.0,card,ANON-0000-0000-1167,25.96,Americano
3/15/2025,10:23.4,card,ANON-0000-0000-0046,35.76,Cappuccino
3/15/2025,12:08.4,card,ANON-0000-0000-1152,30.86,Americano with Milk
3/15/2025,30:36.5,card,ANON-0000-0000-1217,30.86,Americano with Milk
3/15/2025,51:27.1,card,ANON-0000-0000-1292,35.76,Cappuccino
3/16/2025,32:17.3,card,ANON-0000-0000-1161,35.76,Cappuccino
3/16/2025,36:23.2,card,ANON-0000-0000-1293,30.86,Americano with Milk
3/16/2025,50:09.4,card,ANON-0000-0000-1294,35.76,Latte
3/16/2025,00:47.1,card,ANON-0000-0000-1294,35.76,Hot Chocolate
3/16/2025,22:42.6,card,ANON-0000-0000-1170,25.96,Americano
3/17/2025,54:40.6,card,ANON-0000-0000-1163,25.96,Americano
3/17/2025,09:50.1,card,ANON-0000-0000-1110,25.96,Americano
3/17/2025,18:02.7,card,ANON-0000-0000-1110,25.96,Americano
3/17/2025,02:59.0,card,ANON-0000-0000-1153,30.86,Americano with Milk
3/17/2025,32:39.5,card,ANON-0000-0000-1163,25.96,Americano
3/17/2025,59:01.0,card,ANON-0000-0000-1203,25.96,Americano
3/17/2025,21:24.5,card,ANON-0000-0000-1276,35.76,Cocoa
3/17/2025,22:19.7,card,ANON-0000-0000-1276,35.76,Cocoa
3/17/2025,48:03.5,card,ANON-0000-0000-1295,35.76,Latte
3/17/2025,11:17.3,card,ANON-0000-0000-1158,35.76,Cappuccino
3/17/2025,47:15.9,card,ANON-0000-0000-1165,35.76,Latte
3/17/2025,48:58.5,card,ANON-0000-0000-1191,35.76,Latte
3/17/2025,46:44.6,card,ANON-0000-0000-1167,25.96,Americano
3/18/2025,23:11.0,card,ANON-0000-0000-1296,30.86,Americano with Milk
3/18/2025,33:49.6,card,ANON-0000-0000-1168,35.76,Latte
3/18/2025,49:51.4,card,ANON-0000-0000-1215,35.76,Latte
3/18/2025,51:17.7,card,ANON-0000-0000-1215,25.96,Americano
3/18/2025,47:20.0,card,ANON-0000-0000-1297,35.76,Hot Chocolate
3/18/2025,48:55.7,card,ANON-0000-0000-1297,35.76,Hot Chocolate
3/18/2025,43:35.1,card,ANON-0000-0000-1293,30.86,Americano with Milk
3/18/2025,03:53.4,card,ANON-0000-0000-1110,25.96,Americano
3/18/2025,11:07.4,card,ANON-0000-0000-1166,30.86,Americano with Milk
3/18/2025,09:07.6,card,ANON-0000-0000-1203,25.96,Americano
3/18/2025,11:45.1,card,ANON-0000-0000-1165,35.76,Latte
3/18/2025,23:20.6,card,ANON-0000-0000-1203,21.06,Espresso
3/18/2025,42:30.6,card,ANON-0000-0000-1163,35.76,Cocoa
3/18/2025,43:17.5,card,ANON-0000-0000-1163,35.76,Cocoa
3/18/2025,00:35.0,card,ANON-0000-0000-1276,35.76,Cocoa
3/18/2025,01:37.7,card,ANON-0000-0000-1276,35.76,Cocoa
3/18/2025,20:40.0,card,ANON-0000-0000-1298,35.76,Latte
3/19/2025,03:07.1,card,ANON-0000-0000-1152,25.96,Americano
3/19/2025,04:08.6,card,ANON-0000-0000-0261,25.96,Americano
3/19/2025,06:34.9,card,ANON-0000-0000-1161,35.76,Cappuccino
3/19/2025,03:18.3,card,ANON-0000-0000-0019,25.96,Americano
3/19/2025,18:39.2,card,ANON-0000-0000-1227,35.76,Hot Chocolate
3/19/2025,55:39.8,card,ANON-0000-0000-1110,25.96,Americano
3/19/2025,58:27.2,card,ANON-0000-0000-1299,25.96,Americano
3/19/2025,12:53.2,card,ANON-0000-0000-1295,35.76,Latte
3/19/2025,14:23.4,card,ANON-0000-0000-1300,35.76,Latte
3/19/2025,19:33.9,card,ANON-0000-0000-1191,35.76,Latte
3/19/2025,29:56.3,card,ANON-0000-0000-1167,25.96,Americano
3/19/2025,40:33.8,card,ANON-0000-0000-1158,35.76,Cappuccino
3/19/2025,42:16.0,card,ANON-0000-0000-1158,35.76,Cappuccino
3/19/2025,51:35.2,card,ANON-0000-0000-1152,25.96,Americano
3/19/2025,52:29.7,card,ANON-0000-0000-1110,25.96,Americano
3/19/2025,00:00.0,card,ANON-0000-0000-1275,35.76,Cocoa
3/19/2025,09:55.0,card,ANON-0000-0000-1219,30.86,Americano with Milk
3/19/2025,27:39.7,card,ANON-0000-0000-1222,30.86,Americano with Milk
3/19/2025,29:50.4,card,ANON-0000-0000-1301,25.96,Cortado
3/19/2025,30:44.0,card,ANON-0000-0000-1302,21.06,Espresso
3/19/2025,31:26.0,card,ANON-0000-0000-1303,21.06,Espresso
3/20/2025,13:16.3,card,ANON-0000-0000-1304,30.86,Americano with Milk
3/20/2025,52:04.8,card,ANON-0000-0000-1152,30.86,Americano with Milk
3/20/2025,06:44.3,card,ANON-0000-0000-1293,30.86,Americano with Milk
3/20/2025,45:44.2,card,ANON-0000-0000-1305,25.96,Americano
3/20/2025,55:17.4,card,ANON-0000-0000-1110,25.96,Americano
3/20/2025,48:24.4,card,ANON-0000-0000-1306,25.96,Americano
3/20/2025,04:43.9,card,ANON-0000-0000-1152,25.96,Americano
3/20/2025,20:37.9,card,ANON-0000-0000-1290,25.96,Americano
3/20/2025,21:41.9,card,ANON-0000-0000-1290,21.06,Espresso
3/20/2025,25:04.7,card,ANON-0000-0000-1307,25.96,Cortado
3/20/2025,26:46.7,card,ANON-0000-0000-1308,35.76,Cappuccino
3/20/2025,59:47.5,card,ANON-0000-0000-1161,35.76,Cappuccino
3/20/2025,05:22.4,card,ANON-0000-0000-1170,25.96,Americano
3/20/2025,21:51.8,card,ANON-0000-0000-1276,25.96,Americano
3/20/2025,45:45.0,card,ANON-0000-0000-1158,35.76,Cappuccino
3/20/2025,23:51.4,card,ANON-0000-0000-1309,25.96,Americano
3/20/2025,55:58.7,card,ANON-0000-0000-1233,35.76,Hot Chocolate
3/20/2025,36:41.6,card,ANON-0000-0000-1310,35.76,Cocoa
3/20/2025,57:48.5,card,ANON-0000-0000-1158,35.76,Cappuccino
3/20/2025,50:15.6,card,ANON-0000-0000-1298,35.76,Latte
3/21/2025,06:12.0,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/21/2025,09:08.1,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/21/2025,16:43.7,card,ANON-0000-0000-1306,25.96,Americano
3/21/2025,28:36.5,card,ANON-0000-0000-1110,25.96,Americano
3/21/2025,29:20.9,card,ANON-0000-0000-1110,25.96,Americano
3/21/2025,35:19.0,card,ANON-0000-0000-1311,35.76,Cappuccino
3/21/2025,50:09.3,card,ANON-0000-0000-1163,25.96,Americano
3/21/2025,51:07.5,card,ANON-0000-0000-0019,35.76,Latte
